raw_tiff_path,raw_tiff_sha256,mpp_x,mpp_y,source,ome_mpp_x,ome_mpp_y,tiff_mpp_x,tiff_mpp_y,relative_anisotropy,dual_source_relative_delta,width,height,orientation,status
datasets/midogpp/raw/MIDOGpp/images/035.tiff,992c5b8a4a07cb2337dd76b671d86ee71f0ecb37c88a13a056788dcf7ee2d4ae,0.22690727175272468,0.22690727175272468,tiff,,,0.22690727175272468,0.22690727175272468,0.0,,7215,5412,1,PASS
datasets/midogpp/raw/MIDOGpp/images/037.tiff,3117d105952fbf6a5ed1ff562a8b82bf220433210dff8e36dda4c067971f3e11,0.22632094805310524,0.22632094805310524,tiff,,,0.22632094805310524,0.22632094805310524,0.0,,7215,5412,1,PASS
datasets/midogpp/raw/MIDOGpp/images/039.tiff,9e87b6916a31bcbd9783773c36144d9d95348092cf1f906d44a21a5e11f50e0b,0.22686065932495555,0.22686065932495555,tiff,,,0.22686065932495555,0.22686065932495555,0.0,,7215,5412,1,PASS
datasets/midogpp/raw/MIDOGpp/images/040.tiff,445fe733d4961e7b1e466019f2c1186ca503ced72f61c573f98ab8ccba9067de,0.22632094805310524,0.22632094805310524,tiff,,,0.22632094805310524,0.22632094805310524,0.0,,7215,5412,1,PASS
datasets/midogpp/raw/MIDOGpp/images/041.tiff,6f79f5eefcdb1e6efb50530503729fbcaa02557efe55dab78a21ad9e0218b653,0.22744367634943946,0.22744367634943946,tiff,,,0.22744367634943946,0.22744367634943946,0.0,,7215,5412,1,PASS
datasets/midogpp/raw/MIDOGpp/images/043.tiff,3e306e54959b4cdfa915ebfd63de52bb6f7891e03cd6298b78468e15d50baa41,0.22632094805310524,0.22632094805310524,tiff,,,0.22632094805310524,0.22632094805310524,0.0,,7215,5412,1,PASS
datasets/midogpp/raw/MIDOGpp/images/045.tiff,952ba27a9e384c830e668d1402211dd8b38bf2ee054bb23be28173db9f0f1897,0.22632094805310524,0.22632094805310524,tiff,,,0.22632094805310524,0.22632094805310524,0.0,,7215,5412,1,PASS
datasets/midogpp/raw/MIDOGpp/images/048.tiff,c3f6b643d0f25a011972ef080a027b6d19a303b772c061ff747083334d08fe3b,0.22744367634943946,0.22744367634943946,tiff,,,0.22744367634943946,0.22744367634943946,0.0,,7215,5412,1,PASS
datasets/midogpp/raw/MIDOGpp/images/053.tiff,9766829fcea7fbc1494128ab92284a29b34c7e826748615258df740fdceb9d05,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7124,5303,1,PASS
datasets/midogpp/raw/MIDOGpp/images/056.tiff,4c0431c6609a690e2c040c5cce96d1dbd1787d195b6b07be310588d07346f8ce,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7120,5331,1,PASS
datasets/midogpp/raw/MIDOGpp/images/061.tiff,6aef68e6d0e484340a447c333f478028dbeb11bcfd5a003dc6f597912ce1598d,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7113,5386,1,PASS
datasets/midogpp/raw/MIDOGpp/images/064.tiff,02dd2b7754e1b2e60e9c4e3117bebe94e56471af3882313b2790f9dc05a0b947,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7119,5289,1,PASS
datasets/midogpp/raw/MIDOGpp/images/066.tiff,0d28abf2d99e29c594cd6402266d2e920976805a758a07585ee14df58268d97d,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7126,5342,1,PASS
datasets/midogpp/raw/MIDOGpp/images/069.tiff,348c91295a122849fda0c30c990a82b6760eed5e07236bd118cb3b73dc1025a6,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7133,5293,1,PASS
datasets/midogpp/raw/MIDOGpp/images/070.tiff,206ec1ae1ac43099aec29702666db80b57acbf163ba57b50dd89a8daceb9270d,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7121,5331,1,PASS
datasets/midogpp/raw/MIDOGpp/images/072.tiff,940d4bd52e7cc86e4b92086534912fc108712ec28c0e6325fad9bffd6a076b54,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7119,5308,1,PASS
datasets/midogpp/raw/MIDOGpp/images/074.tiff,db569ea54d0147b70429f7c4edb7737b34eed2055127379989052e411b4befb0,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7183,5331,1,PASS
datasets/midogpp/raw/MIDOGpp/images/079.tiff,185bd147d06054b4c1e4f0d55abac6fa36304f1a44a13fe0f32e35f0d8772d99,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7106,5373,1,PASS
datasets/midogpp/raw/MIDOGpp/images/081.tiff,142bb79dd1e27d173b6640e49df53654dcea6cde18dc19775b3f87b8bb37e9fc,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7092,5340,1,PASS
datasets/midogpp/raw/MIDOGpp/images/082.tiff,597e223f0fcb3953497eb088c95e3687ac3d075b2a4845b9ee1cf673361ee711,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7127,5304,1,PASS
datasets/midogpp/raw/MIDOGpp/images/085.tiff,f4c33b7b164a10926c9779f751334c1ee6770bcb911b7ebd871d1a0096e3763c,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7122,5293,1,PASS
datasets/midogpp/raw/MIDOGpp/images/086.tiff,3cd91e1c78dcb1a124fdec695307ae98d2df224531cbe55e31f8a8ea80a9f753,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7132,5345,1,PASS
datasets/midogpp/raw/MIDOGpp/images/088.tiff,0c7d9b90431126964ce7959286438162ad7b184d0e80b4b96662ab7304e7f3a3,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7125,5329,1,PASS
datasets/midogpp/raw/MIDOGpp/images/089.tiff,d31b02e6f0f14345b0b13abe62229d2a53fdfee0984370124b7340410c6ad129,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7143,5294,1,PASS
datasets/midogpp/raw/MIDOGpp/images/095.tiff,a8d23246b80d90295ef5bdfb67b51b53c7cc26ec97b653f02168fc00501811b0,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7131,5284,1,PASS
datasets/midogpp/raw/MIDOGpp/images/096.tiff,260fd0619dc7ce614722cd6b9afa125134347fbb56eb3205237ec1e4c113bd24,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7121,5353,1,PASS
datasets/midogpp/raw/MIDOGpp/images/097.tiff,7c935a4003cb276593d9b3fc6b4de5fe3b453d1951c5179bc0cd92b07ccada46,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7126,5334,1,PASS
datasets/midogpp/raw/MIDOGpp/images/098.tiff,957f9bf973561cdb560a2185e7d6f734634ca67c7d7c82538fed5761fc1b8fe6,0.22984761284250915,0.22986425339366515,tiff,,,0.22984761284250915,0.22986425339366515,7.239556939104625e-05,,7102,5371,1,PASS
datasets/midogpp/raw/MIDOGpp/images/104.tiff,6fe5c5881b00d313221142e3d61f96b4cca11eab8c0e95fc66e67d89e48624f7,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6472,4857,1,PASS
datasets/midogpp/raw/MIDOGpp/images/105.tiff,ae342de9f9d149051df59bfa0e67770c3a606eceb6f9252cafe9c0d75e34d340,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6460,4870,1,PASS
datasets/midogpp/raw/MIDOGpp/images/106.tiff,e732706f8d0cf7d489fc6e039eb86d635ecae571d50f72d46fa682cb8147b86d,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6456,4859,1,PASS
datasets/midogpp/raw/MIDOGpp/images/107.tiff,a9eb6425d7c4ef146955c25a8f1d5b3c872606bba5d989b784e162fdb27cbc84,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6514,4864,1,PASS
datasets/midogpp/raw/MIDOGpp/images/108.tiff,11e6ee26b540025d35777bb79d62596841b35b1783f492c991eb04701a208855,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6447,4893,1,PASS
datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6446,4883,1,PASS
datasets/midogpp/raw/MIDOGpp/images/118.tiff,65b9cb90a5c9c67610ff5bb13807c1a838d5e02a2382c38fc4bef76198903979,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6461,4823,1,PASS
datasets/midogpp/raw/MIDOGpp/images/119.tiff,117379d950ed1d0748d127e68c3c76001c508c15dda2380192d83173938d4a56,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6469,4846,1,PASS
datasets/midogpp/raw/MIDOGpp/images/120.tiff,7decbbf4dfab15f5b2dd21488d40453eb539dbd334d3a095fe0e63b9abeb9b88,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6463,4857,1,PASS
datasets/midogpp/raw/MIDOGpp/images/125.tiff,3c1bf5fe5d6bcb6bd1cbb0c95bf98e6f20bd334fd2b3cf60811601e8ef3f2e12,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6525,4845,1,PASS
datasets/midogpp/raw/MIDOGpp/images/126.tiff,4e4da15ba2c8305a78192c224919885a12ce5aceb871f41a10423db3356a046b,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6439,4844,1,PASS
datasets/midogpp/raw/MIDOGpp/images/127.tiff,e169bea08a034362cf5d8df468814b2ad8bb02933c4c456c789557e965102527,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6509,4858,1,PASS
datasets/midogpp/raw/MIDOGpp/images/136.tiff,958fdb4d6244eebce4ae892519e9db1b06c284deee6b1bf806a9ea1cd91524f0,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6479,4836,1,PASS
datasets/midogpp/raw/MIDOGpp/images/137.tiff,d9c232326ab19b506af06587fdb91cbbf713dc3b87121519fa2f0b1132a01a73,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6458,4832,1,PASS
datasets/midogpp/raw/MIDOGpp/images/138.tiff,082ee8c59360f9bbcdd0e613dc1b0a6260d1da06da9e7aa81fdb9b6b323dfff0,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6448,4885,1,PASS
datasets/midogpp/raw/MIDOGpp/images/139.tiff,10ed383398cd5dd62e16b84c25dc92b73104f8f3a1053c43544b8b788f11bb61,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6467,4816,1,PASS
datasets/midogpp/raw/MIDOGpp/images/141.tiff,63c6b78a3ca15bc370f38f92b749f8bc5a3bb185ba0256ee526a841ef14c89fc,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6458,4827,1,PASS
datasets/midogpp/raw/MIDOGpp/images/144.tiff,69ced39093ba31ef803ee3bc2bd068c7a9de0e56ba4c8631dc2163946cfc3496,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6446,4889,1,PASS
datasets/midogpp/raw/MIDOGpp/images/145.tiff,5e062cd6c79e46958d6831a3063305ff4aaa99632dc9eb579582bd05a87addc9,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6472,4808,1,PASS
datasets/midogpp/raw/MIDOGpp/images/147.tiff,bfafa3073b75e0e16de9776bad7922bf7e5338e7d174ae44beecc5ec5c53adca,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6504,4866,1,PASS
datasets/midogpp/raw/MIDOGpp/images/148.tiff,8d626fd8148973d908d4f1a0bcd1a0845d9daa67168f781a36f3aabf614f042a,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6485,4840,1,PASS
datasets/midogpp/raw/MIDOGpp/images/149.tiff,17c7f4592ef40dce7d1fe905259951c56414c970b035b5a150f4be414dea9f69,0.2533008895448562,0.2533008895448562,tiff,,,0.2533008895448562,0.2533008895448562,0.0,,6466,4825,1,PASS
datasets/midogpp/raw/MIDOGpp/images/201.tiff,39ec84e7a52b3ed4035e51f33485bfc7bf4f5ad00eee40d6df8f4341c64f861e,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/202.tiff,1701fc7878bb6fbf6db836b4bdd24b55b461a8a674a2a2429f58744486fb6f5a,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/203.tiff,4d3e72208755876009ab167481dc9644ac1f9f33bd2fef3eeb91e0aa8ac69bad,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/207.tiff,7144aa776b621530a2d8454a7f46a93280fc7435eb607877b937065bc5a3bf1a,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/209.tiff,049b6ed853a11cad23854c8668e2600fda96c361f6b80026f39b70eca8425fd9,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/210.tiff,0ce16933558bf9b7495efac1c5b9fc8fd6b2f78d34b2091619d01907f4c48096,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/211.tiff,e04f85d09a24f9e0d0c6e58aaf705fc0f89ed423dc30156c3d53207f3445ba69,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/213.tiff,5c5a42e697dc0f1f84418be6bead7ec3d0ae719a6f454db9f7299b454036a338,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/217.tiff,0637730e528cdf1685e6d9a530c4820d2f2073e94137d85bb8fc251ba83eab60,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/218.tiff,147b19a3a8637ac80f1307c089216eba77b97c8b951871b3c896060a6b7ea290,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/221.tiff,effb0c76f98733ea5704a9a5cd5eb08024ce795da29e46a8c52c2c10fd0b34ac,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/226.tiff,8f7f038a99b09d8bda9bc11ab5a3a07ed3ec9510254f2611d9980b7a4ad5ad88,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/228.tiff,cdd9bfcbd09add305e993cb5294a6d0477c884e44bc86d1075868552d34d1bd6,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/229.tiff,a79182bf067a36cd19b29a591ead1120784b5e85e051ce1498135a3b6d069cdb,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/230.tiff,93f2d4ab3e79b81ca33473508f6a303bd597c4fd40b2f3849a6d43ff42f0b95d,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/232.tiff,db78a8b5c05441f80930197ec24d3bb032bc266bf2d9f2d4c15c4a4ecab2861c,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/234.tiff,06935421e2d51c822cceafa366d0adf7b54d69fa90691073bfe6ee8141c34268,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/240.tiff,226413d40b8f53de7322cc2d26aa1e7fb5fb9e8120fbaa773360bf9eaa21e5da,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/242.tiff,3184d1bcd65062b5a857dd86168a3c687b542d2dcb4239ee45eab328de0865c7,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/243.tiff,d72fc9924ee62fc058ebb5f70b6708d8517895783ac4df64ee7ca801b2ec8f1d,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/245.tiff,ccc6421d55ebca954117635fad7150d20bd170d8070e880fb1eeb5033d8abf0b,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/247.tiff,c0f59e77b59bb2124a7d90d3858f89ca200dac1f92ddeecd1ba2e72fa2b35355,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/250.tiff,4a3f17cc6107ee2a7bed8b9b53525c6344e329de0898d423f5feb93a8cfc35d6,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/252.tiff,d44b1861257be780a15cebabe6325f09b475137913cc797e3d1f72bcab72394e,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/253.tiff,22255a02b7fed05575d610541d06db1ab4f4fbdebd9245173db287450e622ece,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/256.tiff,bfb198cd1a93f57ddd047ff8d2fb56a75edbcaf787f927638a2f7ff5aa552eff,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/258.tiff,2a241f83b27fd036f73cdd5ffab5635419c64780e90a09277f4a37d6108d8083,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/260.tiff,f2c4b4e5da8a26494cc0c2add0ee5504a555d21870f3fb4db7abf49765bdf0ed,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/261.tiff,15c299ef40ebce7ad3eb264c0abf50e575ded9e74a3c1ae909a8d5095a84aa0d,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/263.tiff,c271084df8fb97bc76112ab92c963b0f8802acc0fdc79993b6d82491b18d9e7c,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/264.tiff,6da709d5824538d4eea138d994fb97847a72ab2084138ead1bac35adc6453687,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/265.tiff,6ba4679c87e0f675ed3a17d0fe7a7f39ec2a8afbf57e31a0220226a78c16d5a4,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/266.tiff,9228b2339b6a135f80a9168c279118b34c4eff9a0696ac0f748a4d0ecac4b4ff,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/267.tiff,e91bc8a345aefcdc9d2a01b80b84f915da5bca6f935d64f41c2c6ceda824abae,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/268.tiff,5df95ec916ae822d779289f08d11285dca2b7458725daa3d5b6acf7a0a38bc55,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/277.tiff,404d8793e98d8c8688532ef79eda07f536796b6591231676c7541ec3bd531242,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/278.tiff,443c568ba353fbc68fd0fbde17d4ffbaca0504a4237320f4cdb2c20c9df025c6,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
datasets/midogpp/raw/MIDOGpp/images/284.tiff,77a7d344a4e6df587bebd56df17b0fe306d8425ab20023683e8735323e128c56,0.24816562612969095,0.2491441799331038,tiff,,,0.24816562612969095,0.2491441799331038,0.0039353891336270826,,6577,4933,1,PASS
